Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Summary,Processed_Text,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
299,B001UJEN6C,AHAX3RWULQD6T,Kevin D. Schoeninger,1,1,5,1334793600,natural energy boost,"If you're looking for an energy boost without artificial sweeteners and other chemicals, this is a great option.  The taste is decent and it is a nice smooth uplift without jitters.",natural energy boost,re looking energy boost without artificial sweeteners chemicals great option taste decent nice smooth uplift without jitters,0.09523809523809523,0.6666666666666666,0.16666666666666666,0.05,0.5,0.09090909090909091,0.09523809523809523,0.6666666666666666,0.16666666666666666
102,B004K2IHUO,A3D1TXE98KRKYO,"Danny ""The Student""",2,3,4,1256515200,Great Support,"Arrived slightly thawed. My parents wouldn't accept it. However, the company was very helpful and issued a full refund.",great support,arrived slightly thawed parents would nt accept however company helpful issued full refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,B000S806VM,A2DN52HYY0X7XM,kimmi,0,0,5,1338336000,Great product.,Great tasting tea I have been looking for a good  Sassafras tea forever.Finally. I will be ordering this product again .<br />Thanks Kim:D,great product,great tasting tea looking good sassafras tea foreverfinally ordering product thanks kim,0.14285714285714285,1.0,0.25,0.0,0.0,0.0,0.14285714285714285,1.0,0.25
606,B000G6RYNE,A20ORC60J05BP3,M. Novak,1,1,5,1217289600,the defacto standard for Salt and Vinegar chips,"I've always liked Salt and Vinegar chips but most of the time the stronger flavor was at the bottom of the bag. Not with these, the vinegar is overflowing right from the first chip and doesnt stop until you've finished the bag. These are very addictive. If you like salt and vinegar, these are the ultimate chips. Nothing else compares.",defacto standard salt vinegar chips,ve always liked salt vinegar chips time stronger flavor bottom bag vinegar overflowing right first chip doesnt stop ve finished bag addictive like salt vinegar ultimate chips nothing else compares,0.09090909090909091,0.6,0.15789473684210525,0.0625,0.5,0.1111111111111111,0.09090909090909091,0.6,0.15789473684210525
214,B0009XLVGA,A1NHQNQ3TVXTZF,"Desert Girl ""chrissylovesherhusband""",3,10,1,1220227200,CHANGED FORMULA MAKES CATS SICK!!!!,"As with canidae, Felidae has also changed their formula.  Cats do not like change when it comes to their food.  And they just had to change it without putting it on their label.  We noticed the color of the food had changed and so did the smell.  (As you will notice I have also reviewd the Canidae, and this all happened the same time the dogs were having issues.)<br /><br />Prior to the change in food we had almost lost two of our cats because we had moved to a new home.  If cats get ""upset"" because of a change in enviorment, or a loud noise they can stop eating.  It depends on the cat.  Two of them had stopped eating and had lost a lot of weight.  We took them to the vet and it took months to get them back to normal.  It has been a year since then and they are better.  Then the formula for this food changed.<br /><br />We started to noitce they were not eating as much and it started to bug us.  We asked the shop owner of the feed store and she had no knowledge of any change to the food.  It wasn't until the we were in there with other customers yelling about their dogs food making their dogs sick.  Right away we changed the cats food and they started chowing down and haven't suffered one bit like our dogs have.<br /><br />Cats are sensitve animals and changes to thier food could cause them to stop eating.  Anyone thinking of purchasing this food should not do it!  We have 5 rescued and fixed cats, none of which are picky eaters and the change in this formula could have been the death of them had we not found out about the change in their formula.<br /><br />I urge anyone that has had these problems to go to the consumer affairs website and also the FDA website and write a letter to them to let them know how this has affected your animal.  As with canidae they do not care how the change has affected my animals, and tell me not to buy it.  This is just horrible!",changed formula makes cats sick,canidae felidae also changed formula cats like change comes food change without putting label noticed color food changed smell notice also reviewd canidae happened time dogs issues prior change food almost lost two cats moved new home cats get upset change enviorment loud noise stop eating depends cat two stopped eating lost lot weight took vet took months get back normal year since better formula food changedwe started noitce eating much started bug us asked shop owner feed store knowledge change food nt customers yelling dogs food making dogs sick right away changed cats food started chowing nt suffered one bit like dogs havecats sensitve animals changes thier food could cause stop eating anyone thinking purchasing food 5 rescued fixed cats none picky eaters change formula could death found change formulai urge anyone problems go consumer affairs website also fda website write letter let know affected animal canidae care change affected animals tell buy horrible,0.03205128205128205,1.0,0.062111801242236024,0.0064516129032258064,0.25,0.012578616352201257,0.02564102564102564,0.8,0.049689440993788817
238,B000WFRMRW,A3Q7QBDSAZ670I,B. Barnett,0,0,4,1331251200,High Quality... But it gave my dog wicked gas..,"The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when they're sitting on our laps but, you know. They're dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food. Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they don't like it as much, but we humans like it a whole lot better.",high quality gave dog wicked gas,recommendation bought puppies lhasabichon mix lhasapoodle mix continue food since weaned somewhat expensive food ca nt say terribly pleased loaded stuff headed homelet say small dogs never seen gas issues consistently foul gas consistently usually re sitting laps know re dogswhen got first bag stuff purchased amazon great price since got 40 lb bag price think 15 lb bag petco continued gas mean loved food nt get wrong loved d mix water would like soft food somehow made gas worse think ll give responsible speed chowed down ca nt blame food gluttonyeventually switched food farting think due high fat content undoubtedly necessary small puppies need diet think advised keep much longer useful said 1 year yeah right try dealing gas long around 6 mos age switched puppychow much better granted nt like much humans like whole lot better,0.02127659574468085,0.5,0.04081632653061224,0.0,0.0,0.0,0.014184397163120567,0.3333333333333333,0.027210884353741496
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt","There is nothing too good or too bad about these chips. If you like plain potato chips, you'd like these. They are thicker than most brands, fresh out of box, very crunchy and not too salty (for me). One bag has a lot, I generally cannot finish it by myself. Part of the reason is that they are too oily (some chips almost look transparent, if you know what I mean). The taste of oil is a bit too overwhelming for me. If you are used to more spicy chips you may not like these since they do not have any spice, except salt, as the name says. I don't think I'll buy these again. The ""best by"" date on my bags are March 2011 and I ordered them at the end of October.",kettle chips sea salt,nothing good bad chips like plain potato chips d like thicker brands fresh box crunchy salty one bag lot generally finish part reason oily chips almost look transparent know mean taste oil bit overwhelming used spicy chips may like since spice except salt name says nt think ll buy best date bags march 2011 ordered end october,0.029411764705882353,0.5,0.05555555555555555,0.0,0.0,0.0,0.029411764705882353,0.5,0.05555555555555555
282,B001D07IPG,AQX8FF2YCO3J7,"Little D, Nigel, and Oliver's mom",0,0,5,1247529600,Excellent Taste,This is one of the best tasting crisps I have ever eaten! I only buy it on special occassions because I know I'll eat the whole bag.,excellent taste,one best tasting crisps ever eaten buy special occassions know ll eat whole bag,0.03125,0.5,0.058823529411764705,0.0,0.0,0.0,0.03125,0.5,0.058823529411764705
378,B003YXWAF8,AS89BWXQRDAMV,crpar,2,3,5,1335139200,Deliciously scrumptious,"Sir Kensington's did a great job of updating the classic ketchup with this wonderful product. The refreshed taste of this Ketchup is a great update, and now leaves me disappointed when I'm given Heinz while out at a restaurant.<br /><br />For you Heinz die hard fans out there, this is not the ketchup for you. But for those of you who wish you always knew what ketchup could be without the chemical aftertaste found in Heinz, be sure to give this Ketchup a try.<br /><br />Don't forget the spiced variety. Purchasing the pack with both the classic and spiced variety for your first Sir Kensington experience is definitely the way to go.",deliciously scrumptious,sir kensington s great job updating classic ketchup wonderful product refreshed taste ketchup great update leaves disappointed m given heinz restaurantfor heinz die hard fans ketchup wish always knew ketchup could without chemical aftertaste found heinz sure give ketchup trydo nt forget spiced variety purchasing pack classic spiced variety first sir kensington experience definitely way go,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,B000H13270,AVQIRN6E7J7UA,imdebra,0,4,3,1280534400,Not mild enough for me lol,"Nothing wrong with the product, but I sure had to mix it with *lots* of other ingredients to make it edible to me. (In Texas I was called a ""baby-mouth"" - not into very spicy-hot foods.)<br /><br />For comparison, I'm comfortable with Tostitos medium chunky salsa. 1 can of this milder Rotel, mixed with 2 slightly larger cans of diced tomatoes, was still way too hot for me to use as salsa for chips. I used some of this to make a sort of southwestern cornbread that was good though.",mild enough lol,nothing wrong product sure mix lots ingredients make edible texas called babymouth spicyhot foods comparison m comfortable tostitos medium chunky salsa 1 milder rotel mixed 2 slightly larger cans diced tomatoes still way hot use salsa chips used make sort southwestern cornbread good though,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,B001ESOQAM,A2609IIYREBZRT,Duchess in Denim,0,0,5,1295481600,Fresh and Tasty,These nuts arrived fresh and are very tasty.  They are not broken or dirty looking like cashews sometimes can.,fresh tasty,nuts arrived fresh tasty broken dirty looking like cashews sometimes,0.004008016032064128,1.0,0.007984031936127744,0.002008032128514056,1.0,0.004008016032064128,0.004008016032064128,1.0,0.007984031936127744
884,B000HDMUQ2,A2D293ADQ5HCLF,Blish,0,0,4,1274832000,small but good,"Tasty, convenient bars for people with celiac disease. They seem to have gotten smaller over time, but the taste and convenience outweigh the reduction in size (and the price).",small good,tasty convenient bars people celiac disease seem gotten smaller time taste convenience outweigh reduction size price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,B000G6MBX2,A3NCTCNAUYCH6H,jesse girl,0,1,3,1278374400,Kind of Bland,"These were not flavorful enough for my taste. It seems that all the seasoning falls off the chips and sinks to the bottom of the bag. Too bad, because I really liked the idea of a healthier potato chip. I would not buy these again.",kind bland,flavorful enough taste seems seasoning falls chips sinks bottom bag bad really liked idea healthier potato chip would buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,B000UZMJZO,AZ3FPU1QSFBC6,annifree,0,1,5,1299974400,I love this tea - to each her own taste buds!,"I love the aroma and the taste of the fruit and vanilla combo, and the addition of ginseng for an added energy boost rounds this tea out nicely for me. It's a sweet tea, which makes it a wonderful healthy alternative to desert after dinner.<br /><br />I see that others didn't like it, but it's really a matter of personal taste...different courses for different horses!",love tea taste buds,love aroma taste fruit vanilla combo addition ginseng added energy boost rounds tea nicely s sweet tea makes wonderful healthy alternative desert dinneri see others nt like s really matter personal taste different courses different horses,0.07142857142857142,0.75,0.13043478260869565,0.0,0.0,0.0,0.07142857142857142,0.75,0.13043478260869565
97,B0019CW0HE,A18AAABCIJKC5Q,Rhiever,0,0,5,1303776000,Great dog food,"My 1-1/2 year old basenji/jack russell mix loves this dog food. He's been noticeably healthier and more energetic since I switched him over from the standard dog foods earlier this year. Despite the higher cost of natural dog foods, I find that he eats significantly less of the Natural Balance dog foods and still stays happy and full. On the normal dog foods, he'd eat up to 3 cups of dog food a day (the recommended serving for his size), whereas he only eats about 1 cup to 1-1/2 cup of the Natural Balance dog food a day. When you take this into account, you're actually getting more ""bang for your buck"" with the natural dog foods since you don't have to buy as much to last just as long as the normal dog foods... and a healthier, happier dog, to boot! Add in the fact that you can get free, 2-day shipping with Amazon Prime... I'm sold!!",great dog food,112 year old basenjijack russell mix loves dog food s noticeably healthier energetic since switched standard dog foods earlier year despite higher cost natural dog foods find eats significantly less natural balance dog foods still stays happy full normal dog foods d eat 3 cups dog food day recommended serving size whereas eats 1 cup 112 cup natural balance dog food day take account re actually getting bang buck natural dog foods since nt buy much last long normal dog foods healthier happier dog boot add fact get free 2day shipping amazon prime m sold,0.019417475728155338,0.6666666666666666,0.03773584905660377,0.00980392156862745,0.5,0.019230769230769232,0.019417475728155338,0.6666666666666666,0.03773584905660377
245,B001EO5ZMY,A1W4LZ4VZDF29Y,"Guy S. Painter ""gspainter""",0,0,4,1275091200,Ahmad Tea,Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea. Great flavor with no lingering aftertaste.,ahmad tea,ahmad tea excellent looseleaf tea eith hot making iced tea great flavor lingering aftertaste,0.125,1.0,0.2222222222222222,0.06666666666666667,1.0,0.125,0.125,1.0,0.2222222222222222
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,"A watered down perversion of the acai berry.<br /><br />This juice comes on strong and harsh.  With tart aftertaste and no texture.<br /><br />That's because it is mostly apple juice, grape juice, pomegranate juice, blackberry juice, blueberry juice, and tart cherry juice.  Oh yeah there is some acai berry juice mixed into this concoction.<br /><br />You shall not find that distinctive  smooth chocolaty acai flavor here.  There is no milky mouth pleasing texture neither.  For that exotic unique acai experience try Zola or Samzon  brands.<br /><br />I'm not saying that this Lakewood juice product isn't nutritious.  That's not my point.  I'm saying that it's a juice blend that does not taste anything like the real acai juice.",perversion taste,watered perversion acai berrythis juice comes strong harsh tart aftertaste texturethat s mostly apple juice grape juice pomegranate juice blackberry juice blueberry juice tart cherry juice oh yeah acai berry juice mixed concoctionyou shall find distinctive smooth chocolaty acai flavor milky mouth pleasing texture neither exotic unique acai experience try zola samzon brandsi m saying lakewood juice product nt nutritious s point m saying s juice blend taste anything like real acai juice,0.022988505747126436,1.0,0.0449438202247191,0.0,0.0,0.0,0.022988505747126436,1.0,0.0449438202247191
77,B004X2KR36,A2W3ABLWMJ84NS,Jessica Snyder,0,0,5,1348444800,Good,"These looked like a perfect snack to through in with my trail mix.  Unfortunately, they arrived in a solid mass of melted chocolate.  I left them in my pantry for a few days, and when I opened them at room temperature they were still gooey.  I through them in the fridge and I've been breaking off hunks ever since.  They taste good to me, but the chocolate is all grainy after melting and then solidifying again.  I won't order them online again, but if I see them in a store I would pick them up.",good,looked like perfect snack trail mix unfortunately arrived solid mass melted chocolate left pantry days opened room temperature still gooey fridge ve breaking hunks ever since taste good chocolate grainy melting solidifying wo nt order online see store would pick,0.022222222222222223,1.0,0.04347826086956522,0.0,0.0,0.0,0.022222222222222223,1.0,0.04347826086956522
934,B000ER6YO0,A3NXCL9NJTL3TF,Target Shopaholic,0,0,5,1286496000,50 calories of yumminess,"This tastes so good that apparently our cat thinks so too -- he's constantly poking his furry face around every time we pop open one of these. There is absolutely nothing bad to say about these. I know some people have complained about the poor packaging but I believe that must've been fixed b/c I've not had any problems at all -- in fact, they securely bubble wrap these, then place them in an air-cushioned box and it all arrives perfectly every time.",50 calories yumminess,tastes good apparently cat thinks s constantly poking furry face around every time pop open one absolutely nothing bad say know people complained poor packaging believe must ve fixed bc ve problems fact securely bubble wrap place aircushioned box arrives perfectly every time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,B0009XLVGA,A3S84SEN2Z6DZU,"EJ ""Seayhorse""",2,2,5,1299283200,"better than average, more expensive than average.","we have fed our cats a lot of stuff. These 2 boy cats are not picky eaters. They loved the Purina. They loved the Nutro. They loved the Iams. They love whatever we feed them.<br /><br />This review is based on what we, their affectionate owners love. After a certain age, we were instructed by the vet to consider senior foods- and lower carb foods, because the catties were fatties. We tried a few types of food. Some evinced no change. Some made the litter super-stink.  Some had too small a kibble and the cats barfed it up because they didn't have to chew it to swallow it...<br /><br />This Felidae has done the trick. No problems to speak of. It is consistent in the litter and bearable on the nose. The cats love it. The kibble is sized appropriate to chewing. And here's the kicker:<br />After feeding the cats Felidae, their demeanor improved. Their coats are super soft and lush- both are new improvements we can directly attribute to this food. We're now loyal Felidae consumers.<br /><br />Additionally, the absence of corn product in the feed seems to lessen or remove the reactions of our friends with cat-allergies.",better average expensive average,fed cats lot stuff 2 boy cats picky eaters loved purina loved nutro loved iams love whatever feed themthis review based affectionate owners love certain age instructed vet consider senior foods lower carb foods catties fatties tried types food evinced change made litter superstink small kibble cats barfed nt chew swallow felidae done trick problems speak consistent litter bearable nose cats love kibble sized appropriate chewing s kicker feeding cats felidae demeanor improved coats super soft lush new improvements directly attribute food re loyal felidae consumersadditionally absence corn product feed seems lessen remove reactions friends catallergies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,B00473RWXY,AE508CW7ON3EP,armommi,0,0,5,1348444800,Great for Gluten-free lifestyle!!,"Had this shipped to my sister who follows a gluten-free eating plan and she reports that it is very versatile and easier than grinding almonds for a crispy crust on chicken and fish filets. Also uses it in place of bread crumbs in meatloaf and meatballs.  Stays moist when added in place of wheat flour in baking, too. Good product, good value.",great glutenfree lifestyle,shipped sister follows glutenfree eating plan reports versatile easier grinding almonds crispy crust chicken fish filets also uses place bread crumbs meatloaf meatballs stays moist added place wheat flour baking good product good value,0.027777777777777776,0.3333333333333333,0.05128205128205128,0.0,0.0,0.0,0.027777777777777776,0.3333333333333333,0.05128205128205128
159,B000ITVLE2,A3NID9D9WMIV01,"Louie Arrighi ""Lou da Joo""",17,19,5,1260057600,tastes very fresh,"<span class=""tiny""> Length:: 0:26 Mins<br /><br /></span>The expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so.<br />edit: added a short video, so you see what this combination looks like.<br /><br />I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna.<br />I should film it over, but it doesn't look like many people view this product anyway.",tastes fresh,length 026 minsthe expiration date 21 months day bought product tuna tomato combination delicious one many items reorder amazon every month soedit added short video see combination looks likei wearing one headlamps nt good job focusing tunai film nt look like many people view product anyway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,B000G6RYNE,APGAA43E3WPN7,Darren,0,0,5,1201392000,amazing chips,"i rarely eat chips but i saw these and tried them. they are really amazing. i love cheddar too, but the chips are really thin and crunch and delicious flavor. i recommend them.",amazing chips,rarely eat chips saw tried really amazing love cheddar chips really thin crunch delicious flavor recommend,0.09090909090909091,1.0,0.16666666666666669,0.0,0.0,0.0,0.09090909090909091,1.0,0.16666666666666669
527,B000G6RYNE,A1MFG9E45RX5OW,dolphins,4,4,5,1202688000,Best Salt & Vinegar!,I have tried a lot of S&V chips and these are the best!  Real sea salt and REAL vinegar!  Mouth-watering flavor & crispiness.  Not for the faint of heart - the flavor is very authentic!  :),best salt vinegar,tried lot v chips best real sea salt real vinegar mouthwatering flavor crispiness faint heart flavor authentic,0.15789473684210525,1.0,0.2727272727272727,0.0,0.0,0.0,0.15789473684210525,1.0,0.2727272727272727
